Synset #1,Synset #2,Path
"41338: [Passat, Passatwind]",60495: [tanken],-1.0
"41338: [Passat, Passatwind]","15255: [Tarif, Satz, Entgelt]",0.5428571428571428
"41338: [Passat, Passatwind]",75830: [Tarif],0.6
"41338: [Passat, Passatwind]",8961: [Transporter],0.45714285714285713
"41338: [Passat, Passatwind]",90528: [Verkehrsverstoß],0.6857142857142857
"41338: [Passat, Passatwind]","22773: [Vermieter, Vermietung, Verleih, Verleihfirma]",0.42857142857142855
"41338: [Passat, Passatwind]","37586: [Vermieter, Vermieterin]",0.4857142857142857
"41338: [Passat, Passatwind]","17001: [Verschwendung, Verschwenden, Verpulvern, Vergeudung]",0.6857142857142857
"41338: [Passat, Passatwind]","25436: [Versicherung, Versicherungsgesellschaft, Assekuranz, Versicherungsunternehmen]",0.4857142857142857
"41338: [Passat, Passatwind]","30846: [Versprechen, Zusicherung, Versicherung]",0.6
"41338: [Passat, Passatwind]","32711: [Versicherung, Versicherungsvertrag]",0.5142857142857142
"41338: [Passat, Passatwind]","75656: [Versicherung, Prämie, Versicherungsprämie, Versicherungsbeitrag]",0.5142857142857142
"41338: [Passat, Passatwind]",5584: [Versicherungsprodukt],0.5714285714285714
"41338: [Passat, Passatwind]",21852: [Versicherungsschutz],0.6571428571428571
"41338: [Passat, Passatwind]","65881: [Fahrzeugklasse, Wagenklasse]",0.4857142857142857
"41338: [Passat, Passatwind]",75592: [Wagenklasse],0.45714285714285713
"41338: [Passat, Passatwind]",18129: [Warentest],0.6571428571428571
"41338: [Passat, Passatwind]",80250: [Wartungskosten],0.5428571428571428
"41338: [Passat, Passatwind]","106804: [Werktag, Arbeitstag]",0.5428571428571428
"41338: [Passat, Passatwind]",77209: [Winterreifen],0.5142857142857142
"41338: [Passat, Passatwind]",51307: [Zeiteinheit],0.6285714285714286
"41338: [Passat, Passatwind]",33682: [Zeiteinheit],0.6571428571428571
"41338: [Passat, Passatwind]",57406: [zurückbringen],-1.0
"41338: [Passat, Passatwind]","15327: [Abgabe, Übergabe]",0.6
"41338: [Passat, Passatwind]","20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.7142857142857143
"12965: [Passwort, Paßwort]",41130: [Abgas],0.6571428571428571
"12965: [Passwort, Paßwort]","19085: [Abtransport, Abholung, Abfuhr]",0.6
"12965: [Passwort, Paßwort]","30089: [Abfrage, Anfrage, Anfragen]",0.6571428571428571
"12965: [Passwort, Paßwort]","22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.6
"12965: [Passwort, Paßwort]",106432: [Anmeldung],0.5142857142857142
"12965: [Passwort, Paßwort]","18696: [Anmeldung, Eintragung]",0.6857142857142857
"12965: [Passwort, Paßwort]","14820: [Miete, Anmietung]",0.7142857142857143
"12965: [Passwort, Paßwort]","12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.5428571428571428
"12965: [Passwort, Paßwort]",27145: [Audi],0.6
"12965: [Passwort, Paßwort]",60504: [aufladen],-1.0
"12965: [Passwort, Paßwort]","60497: [aufladen, laden]",-1.0
"12965: [Passwort, Paßwort]",9724: [Ausleihe],0.6
"12965: [Passwort, Paßwort]","15420: [Ausleihe, Ausleihen]",0.6857142857142857
"12965: [Passwort, Paßwort]",10760: [Ausweis],0.5714285714285714
"12965: [Passwort, Paßwort]",106953: [Ausweis],0.6
"12965: [Passwort, Paßwort]","8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.5428571428571428
"12965: [Passwort, Paßwort]","37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.42857142857142855
"12965: [Passwort, Paßwort]","19093: [Autofahrt, Autofahren]",0.6285714285714286
"12965: [Passwort, Paßwort]","25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.45714285714285713
"12965: [Passwort, Paßwort]",15364: [Autokauf],0.6857142857142857
"12965: [Passwort, Paßwort]",61507: [Automodell],0.6285714285714286
"12965: [Passwort, Paßwort]","22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",0.45714285714285713
"12965: [Passwort, Paßwort]",99968: [Bankverbindung],0.7714285714285715
"12965: [Passwort, Paßwort]","10442: [Bargeld, Cash]",0.6285714285714286
"12965: [Passwort, Paßwort]","37443: [Beifahrer, Beifahrerin]",0.5142857142857142
"12965: [Passwort, Paßwort]","12952: [User, Benutzer, Nutzer]",0.5714285714285714
"12965: [Passwort, Paßwort]","37706: [Benutzer, Benutzerin, Nutzer, Nutzerin]",0.5428571428571428
"12965: [Passwort, Paßwort]","14786: [Benutzerkonto, Nutzerkonto]",0.5142857142857142
"12965: [Passwort, Paßwort]","55413: [bewerten, werten]",-1.0
"12965: [Passwort, Paßwort]","30711: [Beurteilung, Gutachten, Bewertung, Wertung]",0.5142857142857142
"12965: [Passwort, Paßwort]","27735: [Urteil, Beurteilung, Rating, Abschätzung, Bestimmung, Begutachtung, Evaluierung, Evaluation, Bewertung]",0.6857142857142857
"12965: [Passwort, Paßwort]",78119: [Bezahlvorgang],0.6857142857142857
"12965: [Passwort, Paßwort]",31078: [Buchung],0.5714285714285714
"12965: [Passwort, Paßwort]",96929: [Buchung],0.5428571428571428
"12965: [Passwort, Paßwort]","8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.4857142857142857
"12965: [Passwort, Paßwort]","8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.4857142857142857
"12965: [Passwort, Paßwort]","17235: [Dienstfahrt, Dienstreise]",0.6285714285714286
"12965: [Passwort, Paßwort]",105739: [Dienstfahrt],0.6285714285714286
"12965: [Passwort, Paßwort]",69410: [Elektrofahrzeug],0.6
"12965: [Passwort, Paßwort]","19043: [Fahrt, Fahren]",0.6571428571428571
"12965: [Passwort, Paßwort]",53769: [fahren],-1.0
"12965: [Passwort, Paßwort]",97900: [fahren],-1.0
"12965: [Passwort, Paßwort]",57299: [fahren],-1.0
"12965: [Passwort, Paßwort]",57685: [fahren],-1.0
"12965: [Passwort, Paßwort]",57912: [fahren],-1.0
"12965: [Passwort, Paßwort]",57963: [fahren],-1.0
"12965: [Passwort, Paßwort]",57971: [fahren],-1.0
"12965: [Passwort, Paßwort]",97899: [fahren],-1.0
"12965: [Passwort, Paßwort]",13773: [Fahrerlaubnis],0.8571428571428571
"12965: [Passwort, Paßwort]",33129: [Fahrleistung],0.6571428571428571
"12965: [Passwort, Paßwort]","15315: [Fahrpreis, Beförderungsentgelt]",0.6285714285714286
"12965: [Passwort, Paßwort]","15210: [Fahrtkosten, Reisekosten]",0.6571428571428571
"12965: [Passwort, Paßwort]","8702: [Fahrzeug, Gefährt, Vehikel]",0.6285714285714286
"12965: [Passwort, Paßwort]",85454: [Fahrzeugflotte],0.5428571428571428
"12965: [Passwort, Paßwort]",27115: [Fahrzeugtyp],0.6285714285714286
"12965: [Passwort, Paßwort]",27170: [Fiat],0.6
"12965: [Passwort, Paßwort]",62253: [Fiesta],0.6285714285714286
"12965: [Passwort, Paßwort]","14012: [Wandlungsfähigkeit, Flexibilität]",0.6571428571428571
"12965: [Passwort, Paßwort]",14286: [Flexibilität],0.6571428571428571
"12965: [Passwort, Paßwort]",27165: [Ford],0.6
"12965: [Passwort, Paßwort]","10784: [Fahrausweis, Führerschein, Lappen]",0.5428571428571428
"12965: [Passwort, Paßwort]",30275: [Führerschein],0.5714285714285714
"12965: [Passwort, Paßwort]",34039: [Füllstand],0.6857142857142857
"12965: [Passwort, Paßwort]",43558: [Golf],0.6
"12965: [Passwort, Paßwort]","27130: [VW Golf, Golf]",0.5714285714285714
"12965: [Passwort, Paßwort]","21627: [Golfsport, Golf, Golfspielen, Golfspiel]",0.6571428571428571
"12965: [Passwort, Paßwort]","19742: [Haftpflicht, Haftung, Haftbarkeit]",0.6
"12965: [Passwort, Paßwort]",32723: [Haftpflichtversicherung],0.7142857142857143
"12965: [Passwort, Paßwort]",7073: [Handschuhfach],0.6
"12965: [Passwort, Paßwort]","32717: [Autoversicherung, Automobilversicherung, Kfz-Versicherung]",0.7142857142857143
"12965: [Passwort, Paßwort]","33593: [Kilometer, km]",0.6571428571428571
"12965: [Passwort, Paßwort]",8963: [Kleintransporter],0.4857142857142857
"12965: [Passwort, Paßwort]","8950: [Kleinwagen, Kleinauto]",0.4857142857142857
"12965: [Passwort, Paßwort]",8946: [Kombi],0.4857142857142857
"12965: [Passwort, Paßwort]","13548: [Bequemlichkeit, Annehmlichkeit, Komfort]",0.6857142857142857
"12965: [Passwort, Paßwort]","18780: [Verbrauch, Treibstoffverbrauch, Kraftstoffverbrauch]",0.6
"12965: [Passwort, Paßwort]",15524: [Kundenkarte],0.6285714285714286
"12965: [Passwort, Paßwort]","37579: [Mieter, Mieterin]",0.5428571428571428
"12965: [Passwort, Paßwort]","15310: [Miete, Mietpreis, Mietbetrag]",0.6285714285714286
"12965: [Passwort, Paßwort]",14287: [Mobilität],0.6571428571428571
"12965: [Passwort, Paßwort]",15470: [Monatsbeitrag],0.5714285714285714
"12965: [Passwort, Paßwort]","7731: [Navigationsgerät, Navi]",0.5714285714285714
"12965: [Passwort, Paßwort]",90918: [Navi],0.5428571428571428
"12965: [Passwort, Paßwort]","8822: [Neubaufahrzeug, Neuwagen, Neufahrzeug]",0.4857142857142857
"12965: [Passwort, Paßwort]",107740: [Nutzungsbestimmung],0.5714285714285714
"12965: [Passwort, Paßwort]",27178: [Opel],0.6
"12965: [Passwort, Paßwort]",15257: [Ortstarif],0.5714285714285714
"12965: [Passwort, Paßwort]",57390: [parken],-1.0
"12965: [Passwort, Paßwort]","8637: [Parkplatz, Stellplatz]",0.6857142857142857
"12965: [Passwort, Paßwort]",66549: [Partnerorganisation],0.5428571428571428
"12965: [Passwort, Paßwort]",70246: [Partnerunternehmen],0.5142857142857142
"12965: [Passwort, Paßwort]","41338: [Passat, Passatwind]",0.6
"12965: [Passwort, Paßwort]","12965: [Passwort, Paßwort]",1.0
"12965: [Passwort, Paßwort]",27151: [Peugeot],0.6
"12965: [Passwort, Paßwort]","8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",0.5142857142857142
"12965: [Passwort, Paßwort]",11233: [Plakette],0.5142857142857142
"12965: [Passwort, Paßwort]","27131: [VW Polo, Polo]",0.5714285714285714
"12965: [Passwort, Paßwort]",75538: [Polo],0.6571428571428571
"12965: [Passwort, Paßwort]","13433: [Preis, Geldwert]",0.6285714285714286
"12965: [Passwort, Paßwort]","66875: [Preis, Lobpreis]",0.5428571428571428
"12965: [Passwort, Paßwort]","15240: [Preis, Kostenpunkt]",0.6571428571428571
"12965: [Passwort, Paßwort]","15039: [Preis, Auszeichnung, Prämierung]",0.6
"12965: [Passwort, Paßwort]",93577: [Preis-Leistungs-Verhältnis],0.8
"12965: [Passwort, Paßwort]",10817: [Rechnung],0.5714285714285714
"12965: [Passwort, Paßwort]","28643: [Errechnung, Berechnung, Kalkulation, Rechnung, Rechnen]",0.6571428571428571
"12965: [Passwort, Paßwort]",10745: [Registrierung],0.6857142857142857
"12965: [Passwort, Paßwort]",15459: [Rückgabe],0.6857142857142857
"12965: [Passwort, Paßwort]",27142: [S-Klasse],0.5714285714285714
"12965: [Passwort, Paßwort]",6000: [Schlüssel],0.6285714285714286
"12965: [Passwort, Paßwort]","12865: [Schlüsselwort, Schlüssel]",0.6285714285714286
"12965: [Passwort, Paßwort]","29329: [Schlüssel, Datenschlüssel]",0.6
"12965: [Passwort, Paßwort]","91768: [Schlüssel, Notenschlüssel]",0.6
"12965: [Passwort, Paßwort]",75871: [Schlüssel],0.6
"12965: [Passwort, Paßwort]",99694: [Schlüsselübergabe],0.6857142857142857
"12965: [Passwort, Paßwort]",27159: [Seat],0.6
"12965: [Passwort, Paßwort]",5678: [Sportwagen],0.6
"12965: [Passwort, Paßwort]","70527: [Sportwagen, Sportauto]",0.5142857142857142
"12965: [Passwort, Paßwort]","37176: [Sprinter, Sprinterin]",0.4857142857142857
"12965: [Passwort, Paßwort]","8637: [Parkplatz, Stellplatz]",0.6857142857142857
"12965: [Passwort, Paßwort]","8939: [Tank, Benzintank, Fahrzeugtank]",0.6285714285714286
"12965: [Passwort, Paßwort]","8999: [Panzerkampfwagen, Tank, Panzer, Panzerwagen, Kampfpanzer, Kampffahrzeug]",0.5714285714285714
"12965: [Passwort, Paßwort]",12248: [Tank],0.6285714285714286
"12965: [Passwort, Paßwort]",60495: [tanken],-1.0
"12965: [Passwort, Paßwort]","15255: [Tarif, Satz, Entgelt]",0.6
"12965: [Passwort, Paßwort]",75830: [Tarif],0.6571428571428571
"12965: [Passwort, Paßwort]",8961: [Transporter],0.5142857142857142
"12965: [Passwort, Paßwort]",90528: [Verkehrsverstoß],0.6285714285714286
"12965: [Passwort, Paßwort]","22773: [Vermieter, Vermietung, Verleih, Verleihfirma]",0.4857142857142857
"12965: [Passwort, Paßwort]","37586: [Vermieter, Vermieterin]",0.5428571428571428
"12965: [Passwort, Paßwort]","17001: [Verschwendung, Verschwenden, Verpulvern, Vergeudung]",0.6285714285714286
"12965: [Passwort, Paßwort]","25436: [Versicherung, Versicherungsgesellschaft, Assekuranz, Versicherungsunternehmen]",0.5428571428571428
"12965: [Passwort, Paßwort]","30846: [Versprechen, Zusicherung, Versicherung]",0.8285714285714286
"12965: [Passwort, Paßwort]","32711: [Versicherung, Versicherungsvertrag]",0.7428571428571429
"12965: [Passwort, Paßwort]","75656: [Versicherung, Prämie, Versicherungsprämie, Versicherungsbeitrag]",0.5714285714285714
"12965: [Passwort, Paßwort]",5584: [Versicherungsprodukt],0.6285714285714286
"12965: [Passwort, Paßwort]",21852: [Versicherungsschutz],0.6
"12965: [Passwort, Paßwort]","65881: [Fahrzeugklasse, Wagenklasse]",0.5428571428571428
"12965: [Passwort, Paßwort]",75592: [Wagenklasse],0.5142857142857142
"12965: [Passwort, Paßwort]",18129: [Warentest],0.6
"12965: [Passwort, Paßwort]",80250: [Wartungskosten],0.6571428571428571
"12965: [Passwort, Paßwort]","106804: [Werktag, Arbeitstag]",0.6
"12965: [Passwort, Paßwort]",77209: [Winterreifen],0.5714285714285714
"12965: [Passwort, Paßwort]",51307: [Zeiteinheit],0.6857142857142857
"12965: [Passwort, Paßwort]",33682: [Zeiteinheit],0.7142857142857143
"12965: [Passwort, Paßwort]",57406: [zurückbringen],-1.0
"12965: [Passwort, Paßwort]","15327: [Abgabe, Übergabe]",0.7142857142857143
"12965: [Passwort, Paßwort]","20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.6571428571428571
27151: [Peugeot],41130: [Abgas],0.7142857142857143
27151: [Peugeot],"19085: [Abtransport, Abholung, Abfuhr]",0.5428571428571428
27151: [Peugeot],"30089: [Abfrage, Anfrage, Anfragen]",0.7142857142857143
27151: [Peugeot],"22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.6
27151: [Peugeot],106432: [Anmeldung],0.5714285714285714
27151: [Peugeot],"18696: [Anmeldung, Eintragung]",0.6285714285714286
27151: [Peugeot],"14820: [Miete, Anmietung]",0.6
27151: [Peugeot],"12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.6
27151: [Peugeot],27145: [Audi],0.9428571428571428
27151: [Peugeot],60504: [aufladen],-1.0
27151: [Peugeot],"60497: [aufladen, laden]",-1.0
27151: [Peugeot],9724: [Ausleihe],0.6
27151: [Peugeot],"15420: [Ausleihe, Ausleihen]",0.5714285714285714
27151: [Peugeot],10760: [Ausweis],0.6857142857142857
27151: [Peugeot],106953: [Ausweis],0.7142857142857143
27151: [Peugeot],"8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.6
27151: [Peugeot],"37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.4857142857142857
27151: [Peugeot],"19093: [Autofahrt, Autofahren]",0.5714285714285714
27151: [Peugeot],"25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.5142857142857142
27151: [Peugeot],15364: [Autokauf],0.5714285714285714
27151: [Peugeot],61507: [Automodell],0.8571428571428571
27151: [Peugeot],"22774: [Autoverleih, Autovermieter, Automobilvermieter, Autovermietung, Automobilvermietung]",0.5142857142857142
27151: [Peugeot],99968: [Bankverbindung],0.6571428571428571
27151: [Peugeot],"10442: [Bargeld, Cash]",0.6857142857142857
27151: [Peugeot],"37443: [Beifahrer, Beifahrerin]",0.5714285714285714
27151: [Peugeot],"12952: [User, Benutzer, Nutzer]",0.6571428571428571
27151: [Peugeot],"37706: [Benutzer, Benutzerin, Nutzer, Nutzerin]",0.6
27151: [Peugeot],"14786: [Benutzerkonto, Nutzerkonto]",0.6
27151: [Peugeot],"55413: [bewerten, werten]",-1.0
27151: [Peugeot],"30711: [Beurteilung, Gutachten, Bewertung, Wertung]",0.5714285714285714
27151: [Peugeot],"27735: [Urteil, Beurteilung, Rating, Abschätzung, Bestimmung, Begutachtung, Evaluierung, Evaluation, Bewertung]",0.8
27151: [Peugeot],78119: [Bezahlvorgang],0.6285714285714286
27151: [Peugeot],31078: [Buchung],0.6285714285714286
27151: [Peugeot],96929: [Buchung],0.6
27151: [Peugeot],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.5428571428571428
27151: [Peugeot],"8949: [Cabrio, Kabrio, Cabriolet, Kabriolett]",0.5428571428571428
27151: [Peugeot],"17235: [Dienstfahrt, Dienstreise]",0.5714285714285714
27151: [Peugeot],105739: [Dienstfahrt],0.5714285714285714
27151: [Peugeot],69410: [Elektrofahrzeug],0.6571428571428571
27151: [Peugeot],"19043: [Fahrt, Fahren]",0.6
27151: [Peugeot],53769: [fahren],-1.0
27151: [Peugeot],97900: [fahren],-1.0
27151: [Peugeot],57299: [fahren],-1.0
27151: [Peugeot],57685: [fahren],-1.0
27151: [Peugeot],57912: [fahren],-1.0
27151: [Peugeot],57963: [fahren],-1.0
27151: [Peugeot],57971: [fahren],-1.0
27151: [Peugeot],97899: [fahren],-1.0
27151: [Peugeot],13773: [Fahrerlaubnis],0.6857142857142857
27151: [Peugeot],33129: [Fahrleistung],0.7142857142857143
27151: [Peugeot],"15315: [Fahrpreis, Beförderungsentgelt]",0.6285714285714286
27151: [Peugeot],"15210: [Fahrtkosten, Reisekosten]",0.5428571428571428
27151: [Peugeot],"8702: [Fahrzeug, Gefährt, Vehikel]",0.6857142857142857
27151: [Peugeot],85454: [Fahrzeugflotte],0.6
27151: [Peugeot],27115: [Fahrzeugtyp],0.8571428571428571
27151: [Peugeot],27170: [Fiat],0.9428571428571428
27151: [Peugeot],62253: [Fiesta],0.5714285714285714
27151: [Peugeot],"14012: [Wandlungsfähigkeit, Flexibilität]",0.6571428571428571
27151: [Peugeot],14286: [Flexibilität],0.6571428571428571
27151: [Peugeot],27165: [Ford],0.9428571428571428
27151: [Peugeot],"10784: [Fahrausweis, Führerschein, Lappen]",0.6571428571428571
27151: [Peugeot],30275: [Führerschein],0.6571428571428571
27151: [Peugeot],34039: [Füllstand],0.6857142857142857
27151: [Peugeot],43558: [Golf],0.6
27151: [Peugeot],"27130: [VW Golf, Golf]",0.9142857142857143
27151: [Peugeot],"21627: [Golfsport, Golf, Golfspielen, Golfspiel]",0.5714285714285714
27151: [Peugeot],"19742: [Haftpflicht, Haftung, Haftbarkeit]",0.6
27151: [Peugeot],32723: [Haftpflichtversicherung],0.6285714285714286
27151: [Peugeot],7073: [Handschuhfach],0.6571428571428571
27151: [Peugeot],"32717: [Autoversicherung, Automobilversicherung, Kfz-Versicherung]",0.6285714285714286
27151: [Peugeot],"33593: [Kilometer, km]",0.7142857142857143
27151: [Peugeot],8963: [Kleintransporter],0.5428571428571428
27151: [Peugeot],"8950: [Kleinwagen, Kleinauto]",0.5428571428571428
27151: [Peugeot],8946: [Kombi],0.5428571428571428
27151: [Peugeot],"13548: [Bequemlichkeit, Annehmlichkeit, Komfort]",0.6857142857142857
27151: [Peugeot],"18780: [Verbrauch, Treibstoffverbrauch, Kraftstoffverbrauch]",0.5428571428571428
27151: [Peugeot],15524: [Kundenkarte],0.6857142857142857
27151: [Peugeot],"37579: [Mieter, Mieterin]",0.6
27151: [Peugeot],"15310: [Miete, Mietpreis, Mietbetrag]",0.6285714285714286
27151: [Peugeot],14287: [Mobilität],0.6571428571428571
27151: [Peugeot],15470: [Monatsbeitrag],0.5714285714285714
27151: [Peugeot],"7731: [Navigationsgerät, Navi]",0.6285714285714286
27151: [Peugeot],90918: [Navi],0.6
27151: [Peugeot],"8822: [Neubaufahrzeug, Neuwagen, Neufahrzeug]",0.5428571428571428
27151: [Peugeot],107740: [Nutzungsbestimmung],0.6285714285714286
27151: [Peugeot],27178: [Opel],0.9428571428571428
27151: [Peugeot],15257: [Ortstarif],0.5714285714285714
27151: [Peugeot],57390: [parken],-1.0
27151: [Peugeot],"8637: [Parkplatz, Stellplatz]",0.6857142857142857
27151: [Peugeot],66549: [Partnerorganisation],0.6
27151: [Peugeot],70246: [Partnerunternehmen],0.5714285714285714
27151: [Peugeot],"41338: [Passat, Passatwind]",0.5428571428571428
27151: [Peugeot],"12965: [Passwort, Paßwort]",0.6
27151: [Peugeot],27151: [Peugeot],1.0
27151: [Peugeot],"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",0.5714285714285714
27151: [Peugeot],11233: [Plakette],0.5714285714285714
27151: [Peugeot],"27131: [VW Polo, Polo]",0.9142857142857143
27151: [Peugeot],75538: [Polo],0.5714285714285714
27151: [Peugeot],"13433: [Preis, Geldwert]",0.6285714285714286
27151: [Peugeot],"66875: [Preis, Lobpreis]",0.6
27151: [Peugeot],"15240: [Preis, Kostenpunkt]",0.6571428571428571
27151: [Peugeot],"15039: [Preis, Auszeichnung, Prämierung]",0.4857142857142857
27151: [Peugeot],93577: [Preis-Leistungs-Verhältnis],0.6857142857142857
27151: [Peugeot],10817: [Rechnung],0.6571428571428571
27151: [Peugeot],"28643: [Errechnung, Berechnung, Kalkulation, Rechnung, Rechnen]",0.6857142857142857
27151: [Peugeot],10745: [Registrierung],0.6285714285714286
27151: [Peugeot],15459: [Rückgabe],0.5714285714285714
27151: [Peugeot],27142: [S-Klasse],0.9142857142857143
27151: [Peugeot],6000: [Schlüssel],0.6857142857142857
27151: [Peugeot],"12865: [Schlüsselwort, Schlüssel]",0.7428571428571429
27151: [Peugeot],"29329: [Schlüssel, Datenschlüssel]",0.7142857142857143
27151: [Peugeot],"91768: [Schlüssel, Notenschlüssel]",0.7142857142857143
27151: [Peugeot],75871: [Schlüssel],0.7142857142857143
27151: [Peugeot],99694: [Schlüsselübergabe],0.5714285714285714
27151: [Peugeot],27159: [Seat],0.9428571428571428
27151: [Peugeot],5678: [Sportwagen],0.6571428571428571
27151: [Peugeot],"70527: [Sportwagen, Sportauto]",0.5714285714285714
27151: [Peugeot],"37176: [Sprinter, Sprinterin]",0.5428571428571428
27151: [Peugeot],"8637: [Parkplatz, Stellplatz]",0.6857142857142857
27151: [Peugeot],"8939: [Tank, Benzintank, Fahrzeugtank]",0.6857142857142857
27151: [Peugeot],"8999: [Panzerkampfwagen, Tank, Panzer, Panzerwagen, Kampfpanzer, Kampffahrzeug]",0.6285714285714286
27151: [Peugeot],12248: [Tank],0.6857142857142857
27151: [Peugeot],60495: [tanken],-1.0
27151: [Peugeot],"15255: [Tarif, Satz, Entgelt]",0.6
27151: [Peugeot],75830: [Tarif],0.7714285714285715
27151: [Peugeot],8961: [Transporter],0.5714285714285714
27151: [Peugeot],90528: [Verkehrsverstoß],0.5714285714285714
27151: [Peugeot],"22773: [Vermieter, Vermietung, Verleih, Verleihfirma]",0.5428571428571428
27151: [Peugeot],"37586: [Vermieter, Vermieterin]",0.6
27151: [Peugeot],"17001: [Verschwendung, Verschwenden, Verpulvern, Vergeudung]",0.5714285714285714
27151: [Peugeot],"25436: [Versicherung, Versicherungsgesellschaft, Assekuranz, Versicherungsunternehmen]",0.6
27151: [Peugeot],"30846: [Versprechen, Zusicherung, Versicherung]",0.6
27151: [Peugeot],"32711: [Versicherung, Versicherungsvertrag]",0.6571428571428571
27151: [Peugeot],"75656: [Versicherung, Prämie, Versicherungsprämie, Versicherungsbeitrag]",0.5714285714285714
27151: [Peugeot],5584: [Versicherungsprodukt],0.6857142857142857
27151: [Peugeot],21852: [Versicherungsschutz],0.5428571428571428
27151: [Peugeot],"65881: [Fahrzeugklasse, Wagenklasse]",0.6
27151: [Peugeot],75592: [Wagenklasse],0.6285714285714286
27151: [Peugeot],18129: [Warentest],0.6285714285714286
27151: [Peugeot],80250: [Wartungskosten],0.5428571428571428
27151: [Peugeot],"106804: [Werktag, Arbeitstag]",0.7142857142857143
27151: [Peugeot],77209: [Winterreifen],0.6285714285714286
27151: [Peugeot],51307: [Zeiteinheit],0.8
27151: [Peugeot],33682: [Zeiteinheit],0.7714285714285715
27151: [Peugeot],57406: [zurückbringen],-1.0
27151: [Peugeot],"15327: [Abgabe, Übergabe]",0.6
27151: [Peugeot],"20329: [Übergabe, Überstellung, Überbringung, Übermittlung]",0.6
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",41130: [Abgas],0.6857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","19085: [Abtransport, Abholung, Abfuhr]",0.45714285714285713
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","30089: [Abfrage, Anfrage, Anfragen]",0.5714285714285714
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","22808: [Empfang, Rezeption, Empfangsschalter, Anmeldung, Empfangsbereich]",0.5142857142857142
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",106432: [Anmeldung],0.42857142857142855
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","18696: [Anmeldung, Eintragung]",0.5428571428571428
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","14820: [Miete, Anmietung]",0.5142857142857142
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","12971: [Applikation, Anwendung, Anwendungssoftware, Anwendungsprogramm, Anwenderprogramm]",0.6857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",27145: [Audi],0.5714285714285714
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",60504: [aufladen],-1.0
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","60497: [aufladen, laden]",-1.0
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",9724: [Ausleihe],0.5142857142857142
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","15420: [Ausleihe, Ausleihen]",0.4857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",10760: [Ausweis],0.6857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",106953: [Ausweis],0.5714285714285714
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","8813: [Motorfahrzeug, Automobil, Auto, Kraftfahrzeug, Wagen, Kraftwagen, Motorwagen, Kfz]",0.9714285714285714
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","37658: [Autobesitzer, Autobesitzerin, Kfz-Halter, Kfz-Halterin]",0.45714285714285713
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","19093: [Autofahrt, Autofahren]",0.4857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]","25613: [Autohaus, Autoverkaufshaus, Automobilhändler, Autohändler]",0.6
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",15364: [Autokauf],0.4857142857142857
"8814: [Personenwagen, Personenkraftwagen, PKW, Pkw]",61507: [Automodell],0.7428571428571429
